"UF";"Município";"Cargo";"Número do candidato";"Nome do candidato";"Nome do candidato (urna)";"Partido";"Coligação";"Turno";"Situação de totalização";"Votos nominais do candidato";"Votos válidos por abrangência";"% votos válidos";"Data última totalização"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22111";"LUCIANO JUNIOR DA SILVA PESSOA";"JUNINHO DE ROBERTO";"PR";"PSDB / PR";"1";"Suplente";"64";"4253";"1,5";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"15100";"ELLYSON SOUZA DE OLIVEIRA";"ELLYSON SOUZA";"PMDB";"PSB / DEM / PP / PMDB";"1";"Suplente";"58";"4253";"1,36";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"25333";"MIRIAM AGOSTINHO DE OLIVEIRA";"MIRIAM AGOSTINHO";"DEM";"PSB / DEM / PP / PMDB";"1";"Suplente";"45";"4253";"1,06";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"11111";"SUELI FERREIRA DE SOUZA";"SUELI SOUZA";"PP";"PSB / DEM / PP / PMDB";"1";"Suplente";"42";"4253";",99";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"15678";"PAULO DA SILVA";"PAULO DE NITON";"PMDB";"PSB / DEM / PP / PMDB";"1";"Suplente";"35";"4253";",82";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"45322";"LUCAS FELIX DA SILVA";"LUCAS FELIX";"PSDB";"PSDB / PR";"1";"Suplente";"21";"4253";",49";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"40222";"CICERO ROMÃO PEREIRA";"CICERO CABOCO";"PSB";"PSB / DEM / PP / PMDB";"1";"Suplente";"20";"4253";",47";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"40444";"JOSÉ EDIVALDO DA SILVA";"EDIVALDO DA CURICACA";"PSB";"PSB / DEM / PP / PMDB";"1";"Suplente";"19";"4253";",45";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22444";"FRANCISCO PEDRO DA SILVA";"ETER";"PR";"PSDB / PR";"1";"Suplente";"16";"4253";",38";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22123";"FRANCISCA FERNANDES CANUTO DE CARVALHO";"TICA DE DONA NEGA";"PR";"PSDB / PR";"1";"Suplente";"14";"4253";",33";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"11000";"MARIA CELIA SOARES SANTOS";"NOVA DE PAULO PRETO";"PP";"PSB / DEM / PP / PMDB";"1";"Suplente";"12";"4253";",28";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"15444";"ELSON RODRIGUES DOS SANTOS ARAUJO";"ELSON RIBEIRO";"PMDB";"PSB / DEM / PP / PMDB";"1";"Suplente";"11";"4253";",26";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22555";"DAMIÃO VITORINO DA SILVA";"MIAU";"PR";"PSDB / PR";"1";"Suplente";"9";"4253";",21";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"15123";"MARIA APARECIDA DE FREITAS";"CIDA FREITAS";"PMDB";"PSB / DEM / PP / PMDB";"1";"Suplente";"7";"4253";",16";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"25222";"MARIA DAS DORES IBIAPINO";"MARIA DE VALMIR";"DEM";"PSB / DEM / PP / PMDB";"1";"Suplente";"4";"4253";",09";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22666";"GRAÇA ALEXANDRA NOBRE DE ARAUJO";"ALEXANDRA";"PR";"PSDB / PR";"1";"Suplente";"2";"4253";",05";"02/10/2016 19:49:28"
"RN";"TENENTE LAURENTINO CRUZ";"Vereador";"22456";"MARIA DA GUIA DE SOUZA";"DAGUIA";"PR";"PSDB / PR";"1";"Suplente";"2";"4253";",05";"02/10/2016 19:49:28"
"RN";"TIBAU";"Prefeito";"55";"JOSINALDO MARCOS DE SOUZA";"NALDINHO";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"2259";"4090";"55,23";"02/10/2016 18:51:20"
"RN";"TIBAU";"Prefeito";"10";"CARLOS ANTONIO DE SOUZA";"CARLINHOS";"PRB";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Não eleito";"1831";"4090";"44,77";"02/10/2016 18:51:20"
"RN";"TIBAU";"Vereador";"55000";"ADEILTON TEIXEIRA DE OLIVEIRA";"ADEILTON MÓVEIS";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"372";"4174";"8,91";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"23456";"LUIZ NILDO DE SOUZA";"NILDO LUZ";"PPS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"347";"4174";"8,31";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"55999";"JUSCIELZO RODRIGUES REBOUÇAS";"JUSCIELZO";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"283";"4174";"6,78";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"55555";"NILTON JOSÉ DA SILVA";"MIRIM";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"282";"4174";"6,76";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"11111";"JOÃO NOLASCO NETO";"NOLASCO";"PP";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Eleito";"268";"4174";"6,42";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"25123";"OTÁVIO FAUSTINO DA SILVA NETO";"TAVIM DE PADECA";"DEM";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Eleito";"265";"4174";"6,35";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"15444";"JOSÉ ALIVAN DA SILVA CLEMENTINO";"ALIVAN";"PMDB";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Eleito";"261";"4174";"6,25";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"31111";"RAIMUNDO ISAIAS DE OLIVEIRA FERREIRA";"ISAIAS";"PHS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"248";"4174";"5,94";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"45000";"DANIEL ROBERTO DOS SANTOS";"DANIEL";"PSDB";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Eleito";"239";"4174";"5,73";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"45555";"JOAO MARQUES DE SOUZA";"JOÃO DE EDIGAR";"PSDB";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"234";"4174";"5,61";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"15233";"ANTÔNIO FERREIRA DE MEDEIROS";"FERREIRA";"PMDB";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"215";"4174";"5,15";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"55100";"FRANCISCO FLORÊNCIO DA SILVA SOBRINHO";"CHICO CEM";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"185";"4174";"4,43";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"10123";"EVANEIDE FERNANDES DA COSTA";"NEINHA";"PRB";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"169";"4174";"4,05";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"45123";"FABIO JUNIOR DO NASCIMENTO";"FABIO JUNIOR";"PSDB";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"134";"4174";"3,21";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"22222";"JAILTON AQUINO DOS SANTOS";"JAILTON";"PR";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"117";"4174";"2,8";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"15123";"RICARDO FREDERICO GADELHA NEO";"RICARDO NÉO";"PMDB";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"102";"4174";"2,44";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"31555";"COSMO RODRIGUES DE MOURA";"COSMO RODRIGUES";"PHS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"88";"4174";"2,11";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"31000";"ARISSANDRA FERNANDES DE SOUSA";"ARISSANDRA DO SOS";"PHS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"65";"4174";"1,56";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"25000";"VERÔNICA MARIA DA SILVA";"MARROM";"DEM";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"58";"4174";"1,39";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"31666";"TERESINHA MIRANDA DE FIGUEIREDO";"TETÊ";"PHS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"35";"4174";",84";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"11222";"MARIA LUANA FERREIRA DOS SANTOS";"LUANA FERREIRA";"PP";"PRB / PP / PMDB / PR / DEM / PSC";"1";"Suplente";"17";"4174";",41";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"55900";"ELUZINEIDE DE OLIVEIRA SOUZA";"ELUZINEIDE";"PSD";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"1";"4174";",02";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"13555";"MARIA ROSILEIDE SILVA REBOUÇAS";"NEIDINHA DE CHICO SERRA";"PT";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"0";"4174";"0";"02/10/2016 18:51:24"
"RN";"TIBAU";"Vereador";"31222";"EUNICE MARIA DE SOUZA";"EUNICE";"PHS";"PSD / PSDB / PHS / PPS / PTN / PRP / PC do B / PT";"1";"Suplente";"0";"4174";"0";"02/10/2016 18:51:24"
"RN";"TIBAU DO SUL";"Prefeito";"55";"ANTONIO MODESTO RODRIGUES DE MACEDO";"MODESTO";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Eleito";"4939";"9062";"54,5";"02/10/2016 20:41:44"
"RN";"TIBAU DO SUL";"Prefeito";"22";"VALDENICIO JOSE DA COSTA";"VALDENICIO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Não eleito";"4123";"9062";"45,5";"02/10/2016 20:41:44"
"RN";"TIBAU DO SUL";"Vereador";"14222";"ROCHAEL ARTUR GALVÃO";"ROCHA";"PTB";"PT / PSD / PTN / PHS / PTB";"1";"Eleito";"868";"9085";"9,55";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22111";"JOSUE GOMES DE MOURA JUNIOR";"MOURINHA";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Eleito";"566";"9085";"6,23";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22444";"AGNALDO JOSE FRADES";"MANO DO CAMARÃO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Eleito";"547";"9085";"6,02";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55555";"FRANCISCO GOMES MONTEIRO";"CHIQUINHO DO MUNIM";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Eleito";"512";"9085";"5,64";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"40444";"CELIA MARIA MARINHO CARNEIRO DA CAMARA";"CELIA CARNEIRO";"PSB";"PR / PDT / PMDB / PP / PSB";"1";"Eleito";"506";"9085";"5,57";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55333";"SAMUEL BARROS GALVÃO";"SAMUEL";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Eleito";"485";"9085";"5,34";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"12345";"ADECIO LUIZ MARINHO";"ADECIO MARINHO";"PDT";"PR / PDT / PMDB / PP / PSB";"1";"Eleito";"414";"9085";"4,56";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55123";"ANTONIO HENRIQUE LOPES RODRIGUES";"ANTONIO HENRIQUE";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Eleito";"409";"9085";"4,5";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22222";"GERALDO MARCELINO DE SOUZA NETO";"GERALDO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Eleito";"378";"9085";"4,16";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"40666";"MANOEL MESSIAS MARINHO";"MESSIAS";"PSB";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"369";"9085";"4,06";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22555";"ILANA INACIO DA SILVA BARBOSA";"ILANA";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"346";"9085";"3,81";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"19000";"WLADEMIR CARLOS DA SILVA";"VAVÁ";"PTN";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"283";"9085";"3,12";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22777";"LEANDRO BARROS DO NASCIMENTO";"LEANDRO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"259";"9085";"2,85";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22333";"JOAO TOME BEZERRA";"JOCA BOLEIRO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"250";"9085";"2,75";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22666";"JOAO MARIA SANTOS DE OLIVEIRA";"ZINHO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"227";"9085";"2,5";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55666";"ROMUALDO MARINHO BEZERRA";"NEGUINHO";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"218";"9085";"2,4";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"15111";"ROGERIO SOTERO DA SILVA";"ROGERIO PROFESSOR";"PMDB";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"185";"9085";"2,04";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"31111";"THALES FRANCISCO DA SILVA SANTANA";"THALES TORRES";"PHS";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"177";"9085";"1,95";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"19333";"TANIA MARIA DO NASCIMENTO SILVA";"TANIA PROFESSORA";"PTN";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"174";"9085";"1,92";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"19111";"ISAIAS SABINO DE BARROS";"IRMÃO ISAIAS";"PTN";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"172";"9085";"1,89";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10000";"GERALDO JOSE DA SILVA";"MORÉ";"PRB";"PRB / PC do B";"1";"Não eleito";"151";"9085";"1,66";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"13000";"JOÃO BATISTA DE BARROS JUNIOR";"JUNIOR BARROS";"PT";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"127";"9085";"1,4";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55222";"ANA RAQUEL ALVES LEADRO";"RAQUEL DE SIBAUMA";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"126";"9085";"1,39";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22122";"IRANETE AQUINO MEDEIROS";"IRA MEDEIROS";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"102";"9085";"1,12";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55111";"PEDRO BARROS DA ROCHA";"PEDRO BARROS";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"102";"9085";"1,12";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10234";"DAMIÃO BEZERRA DE LIMA";"DAMIÃO DE JOCA";"PRB";"PRB / PC do B";"1";"Não eleito";"88";"9085";",97";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"15555";"CLAUDIO DAMIÃO DELVITO";"CLAUDIO DO TAXI";"PMDB";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"81";"9085";",89";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55444";"CYNARA BEZERRA MARTINS GOMES";"CYNARA PROFESSORA";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"79";"9085";",87";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"15123";"NATILUSE DE LIMA GALVAO";"NATILUSE GALVÃO";"PMDB";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"74";"9085";",81";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22123";"CLEMILSON OLIVEIRA DE FARIAS";"MISSINHO";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"55";"9085";",61";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55777";"JOÃO BATISTA DOS SANTOS OLIVEIRA";"JOÃO BATISTA DE SIBAUMA";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"54";"9085";",59";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22888";"JOÃO BONIFACIO DA SILVA";"JOÃO BUNI";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"50";"9085";",55";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"13333";"MARIA JAQUELINE ROSA";"JAQUELINE ROSA";"PT";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"50";"9085";",55";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10555";"ANDERSON DA ROCHA SILVA";"ANDERSON ROCHA";"PRB";"PRB / PC do B";"1";"Não eleito";"46";"9085";",51";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"12222";"MARIA DO ROSARIO DA SILVA MARQUES";"ROSÁRIO";"PDT";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"45";"9085";",5";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"19555";"DAMIÃO LIRA DA CRUZ";"DAMIÃO LIRA";"PTN";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"38";"9085";",42";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10123";"DANYLLO MESQUITA DUTRA CORTEZ";"DANYLLO CORTEZ";"PRB";"PRB / PC do B";"1";"Não eleito";"26";"9085";",29";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"65000";"CARLOS GOMES DE MOURA";"CARLOS GOMES";"PC do B";"PRB / PC do B";"1";"Não eleito";"16";"9085";",18";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"19100";"CELY JONES ROCHA MELO";"CELY RIBEIRO";"PTN";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"6";"9085";",07";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"65999";"ELCIENE MARIA TIGRE GALINDO";"ELCIENE";"PC do B";"PRB / PC do B";"1";"Não eleito";"2";"9085";",02";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10987";"FABIULA GOMES DA ROCHA";"FABIULA GOMES";"PRB";"PRB / PC do B";"1";"Não eleito";"0";"9085";"0";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"10999";"ANA LUIZA DA SILVA CARVALHO";"ANA LUIZA";"PRB";"PRB / PC do B";"1";"Não eleito";"0";"9085";"0";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"22000";"MARIA DO ROSARIO PEREIRA";"LINDA";"PR";"PR / PDT / PMDB / PP / PSB";"1";"Suplente";"0";"9085";"0";"02/10/2016 20:41:49"
"RN";"TIBAU DO SUL";"Vereador";"55000";"GIRLEIDE LOPES DA SILVA";"GIRLEIDE LOPES";"PSD";"PT / PSD / PTN / PHS / PTB";"1";"Suplente";"0";"9085";"0";"02/10/2016 20:41:49"
"RN";"TIMBAÚBA DOS BATISTAS";"Prefeito";"15";"CHILON BATISTA DE ARAÚJO NETO";"CHILON";"PMDB";"PMDB / SD / PRB / PDT / PT";"1";"Eleito";"1190";"2262";"52,61";"02/10/2016 19:20:45"
"RN";"TIMBAÚBA DOS BATISTAS";"Prefeito";"22";"JOSÉ NAZARENO BATISTA";"DEDA";"PR";"PR / DEM / PSB / PSD";"1";"Não eleito";"1072";"2262";"47,39";"02/10/2016 19:20:45"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15111";"JOSÉ DE FRANÇA PEREIRA";"ZÉ DE FRANÇA";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Eleito";"292";"2271";"12,86";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"22222";"VITELMA BATISTA DOS SANTOS";"LELÉ";"PR";"PR / PSD / PSB / DEM";"1";"Eleito";"241";"2271";"10,61";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"12222";"KARIBELE BATISTA TEIXEIRA";"KARIBELE";"PDT";"PRB / PDT / PT / PMDB / SD";"1";"Eleito";"218";"2271";"9,6";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"40000";"NILTON CESAR DE MEDEIROS";"CESAR DE ROSEIRO";"PSB";"PR / PSD / PSB / DEM";"1";"Eleito";"187";"2271";"8,23";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15222";"LEILA TEIXEIRA DE ARAUJO";"LEILA";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Eleito";"172";"2271";"7,57";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15333";"TACIANO ARAUJO FERNANDES";"TATÁ";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Eleito";"161";"2271";"7,09";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"10000";"CÍCERO ÂNGELO DA SILVA JÚNIOR";"MALACA";"PRB";"PRB / PDT / PT / PMDB / SD";"1";"Eleito";"160";"2271";"7,05";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"40555";"ERIVONALDO DA SILVA";"VADINHO";"PSB";"PR / PSD / PSB / DEM";"1";"Eleito";"150";"2271";"6,61";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"55555";"YLLANA DE ARAÚJO TORRES CLEMENTE";"YLLANA";"PSD";"PR / PSD / PSB / DEM";"1";"Eleito";"147";"2271";"6,47";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"25555";"OTENOR SATURNINO JUNIOR";"JUNIOR";"DEM";"PR / PSD / PSB / DEM";"1";"Suplente";"129";"2271";"5,68";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15555";"SALVIANO GOMES DOS SANTOS";"GALEGUINHO";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"79";"2271";"3,48";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15777";"JADSON RAFAEL SILVA";"JADSON RAFAEL";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"65";"2271";"2,86";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15000";"ROMUALDO DOS SANTOS";"NALDINHO NASCIMENTO";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"60";"2271";"2,64";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15999";"MARIA DE LOURDES DA SILVA";"BIÁ";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"44";"2271";"1,94";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"13333";"GERALDO MANUEL DOS SANTOS";"GERANI";"PT";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"24";"2271";"1,06";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"25000";"ANTÔNIO NETO DANTAS";"NETO BOLOLÔ";"DEM";"PR / PSD / PSB / DEM";"1";"Suplente";"16";"2271";",7";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15666";"ARYSSON SOARES DA SILVA";"ARYSSON";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"12";"2271";",53";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"22000";"FRANCISCA ALBINO SILVA DE ARAÚJO";"MINININHA";"PR";"PR / PSD / PSB / DEM";"1";"Suplente";"10";"2271";",44";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15444";"JOSÉ SEVERIANO DANTAS";"ZÉ DE LOURIVAL";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"9";"2271";",4";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15888";"GILBERTO BRAZ DE ARAUJO";"GILBERTO";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"9";"2271";",4";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15123";"JULIA ARLINDA DA SILVA";"JÚLIA DE JÚNIOR";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"1";"2271";",04";"02/10/2016 19:20:48"
"RN";"TIMBAÚBA DOS BATISTAS";"Vereador";"15151";"VITORIA REGIA ABDIAS DE SOUZA";"VITÓRIA";"PMDB";"PRB / PDT / PT / PMDB / SD";"1";"Suplente";"1";"2271";",04";"02/10/2016 19:20:48"
"RN";"TOUROS";"Prefeito";"11";"FRANCISCO DE ASSIS PINHEIRO DE ANDRADE";"ASSIS DO HOSPITAL";"PP";"PP / PTN / PR / PPS / DEM / PHS / PMB / PSDB / PC do B / SD";"1";"Eleito";"13937";"16658";"83,67";"02/10/2016 19:47:33"
"RN";"TOUROS";"Prefeito";"18";"ALISSON TAVEIRA ROCHA LEAL";"DR. ALISSON";"REDE";"REDE";"1";"Não eleito";"2721";"16658";"16,33";"02/10/2016 19:47:33"
